583,Encorpado taninos presentes boa acidez suculento amadeirado
584,Leve acidez agradavel frutado facil de beber boa persistencia
585,Frutado corpo de leve para medio boa acidez taninos presentes
586,Frutado leve boa acidez bom final
587,Leve fresco frutado taninos presentes
588,Frutado corpo de leve para medio fresco taninos macios final agradavel
589,Encorpado taninos presentes boa acidez boa persistencia
590,Medio corpo taninos presentes acidez agradavel amadeirado vegetal
591,Aveludado encorpado e bom final
592,Medio corpo taninos macios acidez agradavel saboroso boa persistencia
593,Medio corpo taninos macios acidez agradavel frutado
594,Leve frutado picante boa acidez taninos sutis
595,Bela acidez fresco jovem
596,Suave e bem equilibrado maduro com taninos agradaveis
597,Estruturado taninos presentes boa acidez complexo final longo frutado amadeirado
598,Frutado encorpado acidez agradavel taninos presentes
599,Suculento corpo medio e taninos macios
600,Taninos aveludados boa acidez final longo
601,Leve boa acidez final agradavel
602,Corpo de leve para medio taninos macios acidez agradavel
603,Amadeirado medio corpo a encorpado taninos presentes acidez agradavel bom final
604,Boa acidez leve e com cremosidade
605,Leve frutado delicado
606,Frutado bela acidez e final agradavel
607,Leve citrico fresco mineral
608,Frutado boa acidez medio corpo taninos macios
609,Frutado medio corpo taninos macios fresco
610,Estruturado boa acidez taninos presentes complexo final persistente
611,Bom corpo acidez agradavel taninos macios
612,Frutado taninos firmes acidez agradavel bom final
613,Frutado leve boa acidez
614,Corpo de leve para medio taninos macios acidez agradavel frutado
615,Frutado macio e com leve docura
616,Leve frutado boa acidez facil de beber
617,Mescla de frutas e tosta com corpo de leve a medio acidez equilibrada e taninos presentes
618,Perlage persistente saboroso cremoso
619,Frutado corpo de leve para medio taninos macios acidez agradavel
620,Corpo de leve para medio boa acidez tracos de taninos frutas vermelhas final agradavel
621,Fresco boa acidez doce
622,Leve e refrescante com notas frutadas e final agradavel
623,Corpo de leve para medio fresco taninos macios frutado
624,Agradavel frutado e com final de notas vegetais
625,Jovem intenso e saboroso
626,Harmonico potente e saboroso
627,Taninos suaves e redondos com boa estrutura e corpo
628,Frutado fresco e final agradavel
629,Fresco equilibrado frutas citricas frutas secas boa persistencia
630,Frutado saboroso taninos macios
631,Corpo medio taninos sedosos e final longo e frutado
632,Encorpado macio saboroso e com final persistente
633,Frutado taninos aveludados e bem integrado
634,Corpo medio taninos suaves e elegantes
635,Encorpado taninos firmes e boa acidez
636,Leve equilibrado com bom frescor e final frutado
637,Frutado medio corpo boa acidez taninos macios amadeirado
638,Saboroso frutado bom corpo fresco final longo
639,Leve acidez presente boa intensidade citrico
640,Boa presenca com equilibrio entre as notas frutadas e da madeira
641,Frutado macio e saboroso
642,Frutado acidez equilibrada e final persistente
643,Corpo de leve para medio acidez agradavel taninos macios doce
644,Maduro leve acidez agradavel delicada cremosidade
645,Equilibrado taninos estruturados boa acidez
646,Frutado taninos macios final saboroso
647,Leve fresco frutado jovem
648,Medio corpo frutado amadeirado especiarias taninos macios fresco
649,Bom corpo taninos presentes boa acidez final longo
650,Frutado medio corpo taninos macios acidez agradavel
651,Frutado boa acidez e final agradavel
652,Encorpado com uma suave sensacao frutada
653,Equilibrado persistente taninos sedodos
654,Frutado taninos macios acidez agradavel
655,Fresco equilibrado frutas citricas frutas secas boa persistencia
656,Corpo medio delicado e taninos aveludados
657,Corpo medio boa acidez e final persistente
658,Corpo de medio para encorpado taninos presentes boa acidez traco de docura final longo
659,Frutado corpo de leve para medio taninos macios acidez agradavel
660,Encorpado saboroso e com taninos aveludados
661,Concentrado doce complexo acidez agradavel
662,Leve acidez presente frutado
663,Frutado medio corpo acidez agradavel taninos macios
664,Medio corpo taninos macios acidez agradavel
